District,Target Column,Best Parameters,MSE,R²
Bhandara,PHOSPHATE SHARE IN NPK (Percent),"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_depth': 10, 'bootstrap': True}",6.985654487422687,0.7182830701266629
Bhandara,PHOSPHATE PER HA OF NCA (Kg per ha),"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': None, 'bootstrap': False}",1.383277724358975,0.9959684803703833
Bhandara,PHOSPHATE PER HA OF GCA (Kg per ha),"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': 20, 'bootstrap': True}",1.2312615267708995,0.9939143466518519
Bhandara,POTASH CONSUMPTION (tons),"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': 20, 'bootstrap': False}",37280.907051282054,0.9841592982799192
Bhandara,POTASH SHARE IN NPK (Percent),"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': None, 'bootstrap': True}",4.390143831211438,0.9078281409898833
Bhandara,POTASH PER HA OF NCA (Kg per ha),"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': 20, 'bootstrap': False}",0.2893229871794873,0.9840445216859397
Bhandara,POTASH PER HA OF GCA (Kg per ha),"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': 10, 'bootstrap': False}",0.20600242652243586,0.9831371396320516
Bhandara,TOTAL CONSUMPTION (tons),"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': None, 'bootstrap': False}",2424502.544871795,0.9945936057626459
Bhandara,TOTAL PER HA OF NCA (Kg per ha),"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': None, 'bootstrap': False}",18.65241923076925,0.9947263545887964
Bhandara,FOREST AREA (1000 ha),"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_depth': 20, 'bootstrap': True}",3.0479251615166243,0.9588342549381327
Bhandara,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': None, 'bootstrap': False}",0.42665353205128215,0.9748359035947656
Bhandara,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_depth': None, 'bootstrap': False}",2.83455563186813,0.9197819218272602
Bhandara,CULTIVABLE WASTE LAND AREA (1000 ha),"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': 10, 'bootstrap': False}",1.9136556153846156,0.9222082208280722
Bhandara,PERMANENT PASTURES AREA (1000 ha),"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': None, 'bootstrap': True}",4.139752995192,0.9462079967624573
Bhandara,OTHER FALLOW AREA (1000 ha),"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_depth': 20, 'bootstrap': True}",26.537072289549332,0.6747078088948799
Bhandara,CURRENT FALLOW AREA (1000 ha),"{'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_depth': 10, 'bootstrap': True}",10.579698427112838,0.8456899673551973
Bhandara,NET CROPPED AREA (1000 ha),"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_depth': 20, 'bootstrap': True}",170.74254041129691,0.6850244431963401
Bhandara,GROSS CROPPED AREA (1000 ha),"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_depth': 10, 'bootstrap': True}",142.63826915573944,0.8688303493865633
Bhandara,CROPING INTENSITY (Percent),"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 10, 'bootstrap': True}",4.408945098083222,0.9206839577787513
Bhandara,Min Temp (Centigrate),"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 10, 'bootstrap': False}",1.4198270370368702e-05,0.9999346972013594
Bhandara,Max Temp (Centigrate),"{'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_depth': 10, 'bootstrap': True}",0.029896284246573774,0.7933771766979926
Bhandara,Precipitation (mm),"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_depth': 20, 'bootstrap': True}",31132.13188851349,0.699477820373883
Bhandara,Evapotranspiration (mm),"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 10, 'bootstrap': True}",626.5150304180531,0.8553931981578397
Buldhana,Area,"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': None, 'bootstrap': True}",840.4047988909763,0.8959216797046805
Buldhana,Production,"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': 10, 'bootstrap': False}",1705.5996830128215,0.9855472770514947
Buldhana,Yield,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 20, 'bootstrap': False}",3.0180639088165546e-21,1.0
Buldhana,Irrigated Area,"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': 10, 'bootstrap': False}",5.786292116410248,0.9902378108825579
Buldhana,Annual Rainfall,"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_depth': 10, 'bootstrap': True}",7814.031869746615,0.7235215285243597
Buldhana,NITROGEN CONSUMPTION (tons),"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': 10, 'bootstrap': False}",1646791.2115384615,0.9956645517524786
Buldhana,NITROGEN SHARE IN NPK (Percent),"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 20, 'bootstrap': True}",2.764914242740332,0.9509096354123628
Buldhana,NITROGEN PER HA OF NCA (Kg per ha),"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_depth': None, 'bootstrap': False}",6.834834981684981,0.9920671136666479
Buldhana,NITROGEN PER HA OF GCA (Kg per ha),"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': 10, 'bootstrap': False}",1.7829858974358976,0.9962227609833048
Buldhana,PHOSPHATE CONSUMPTION (tons),"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': 10, 'bootstrap': False}",1230502.5833333333,0.994181003103585
Buldhana,PHOSPHATE SHARE IN NPK (Percent),"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 20, 'bootstrap': True}",2.4722851856452452,0.944394337519576
Buldhana,PHOSPHATE PER HA OF NCA (Kg per ha),"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 10, 'bootstrap': False}",1.4859796812438892e-26,1.0
Buldhana,PHOSPHATE PER HA OF GCA (Kg per ha),"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 20, 'bootstrap': False}",2.2984959935897438,0.9912234576934683
Buldhana,POTASH CONSUMPTION (tons),"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 20, 'bootstrap': False}",0.0,1.0
Buldhana,POTASH SHARE IN NPK (Percent),"{'n_estimators': 300, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_depth': None, 'bootstrap': True}",6.17435474940604,0.86080980708346
Buldhana,POTASH PER HA OF NCA (Kg per ha),"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': 20, 'bootstrap': False}",1.249670673076923,0.979007769671573
Buldhana,POTASH PER HA OF GCA (Kg per ha),"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 20, 'bootstrap': False}",1.980202057626239e-28,1.0
Buldhana,TOTAL CONSUMPTION (tons),"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 10, 'bootstrap': False}",2096535.3926282052,0.9985688074304887
Buldhana,TOTAL PER HA OF NCA (Kg per ha),"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': None, 'bootstrap': False}",1.579361730900762e-26,1.0
Buldhana,FOREST AREA (1000 ha),"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 20, 'bootstrap': False}",0.398846153846152,0.9984649999915314
Buldhana,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_depth': None, 'bootstrap': False}",0.016839265822140702,0.9998492414680221
Buldhana,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_depth': 20, 'bootstrap': True}",2.8366705782516113,0.9711270567020415
Buldhana,CULTIVABLE WASTE LAND AREA (1000 ha),"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 20, 'bootstrap': True}",8.477295546976087,0.8793843071415346
Buldhana,PERMANENT PASTURES AREA (1000 ha),"{'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_depth': 20, 'bootstrap': True}",1.9561156597510987,0.9353916690978206
Buldhana,OTHER FALLOW AREA (1000 ha),"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_depth': None, 'bootstrap': True}",44.77824247287471,0.5917149694694122
Buldhana,CURRENT FALLOW AREA (1000 ha),"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_depth': 10, 'bootstrap': False}",7.471475230572998,0.8295012224505771
Buldhana,NET CROPPED AREA (1000 ha),"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 10, 'bootstrap': True}",31.350646126178464,0.9153017800221566
Buldhana,GROSS CROPPED AREA (1000 ha),"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': None, 'bootstrap': True}",142.61551683337123,0.9724075442070086
Buldhana,CROPING INTENSITY (Percent),"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': None, 'bootstrap': False}",0.720262499999998,0.9948016223173282
Buldhana,Min Temp (Centigrate),"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': 20, 'bootstrap': False}",0.003053395366636523,0.98929222566351
Buldhana,Max Temp (Centigrate),"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': 10, 'bootstrap': True}",0.015426711826229194,0.919802734190701
Buldhana,Precipitation (mm),"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': None, 'bootstrap': True}",2366.116048842051,0.9115085555410304
Buldhana,Evapotranspiration (mm),"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_depth': 20, 'bootstrap': False}",363.56556883069004,0.9370033910753691
Chandrapur,Area,"{'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_depth': 20, 'bootstrap': True}",1170.464234545331,0.8521796368123138
Chandrapur,Production,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 20, 'bootstrap': False}",3.0896861176362827e-24,1.0
Chandrapur,Yield,"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': None, 'bootstrap': True}",1844550.9871815206,0.8366115040737694
Chandrapur,Irrigated Area,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_depth': 20, 'bootstrap': True}",97.14518636912031,0.9737121170457539
Chandrapur,Annual Rainfall,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_depth': 20, 'bootstrap': True}",20466.790523379575,0.7413206333617984
Chandrapur,NITROGEN CONSUMPTION (tons),"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': 10, 'bootstrap': False}",945144.6842948719,0.9965879205964596
Chandrapur,NITROGEN SHARE IN NPK (Percent),"{'n_estimators': 300, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_depth': None, 'bootstrap': True}",6.858937960751433,0.8092759931616538
Chandrapur,NITROGEN PER HA OF NCA (Kg per ha),"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': 10, 'bootstrap': True}",2.2958267818141684,0.9967989741875805
Chandrapur,NITROGEN PER HA OF GCA (Kg per ha),"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 10, 'bootstrap': False}",1.965850572866988e-26,1.0
Chandrapur,PHOSPHATE CONSUMPTION (tons),"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': None, 'bootstrap': False}",0.0,1.0
Chandrapur,PHOSPHATE SHARE IN NPK (Percent),"{'n_estimators': 300, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_depth': None, 'bootstrap': False}",3.961506436965812,0.8869605403360713
Chandrapur,PHOSPHATE PER HA OF NCA (Kg per ha),"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': 20, 'bootstrap': False}",0.5507487179487176,0.9973508962154815
Chandrapur,PHOSPHATE PER HA OF GCA (Kg per ha),"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': None, 'bootstrap': False}",0.2474185897435901,0.9983546582519662
Chandrapur,POTASH CONSUMPTION (tons),"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 20, 'bootstrap': False}",8627.791666666668,0.9977741414831767
Chandrapur,POTASH SHARE IN NPK (Percent),"{'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_depth': 20, 'bootstrap': True}",9.124284576386291,0.8084937148323452
Chandrapur,POTASH PER HA OF NCA (Kg per ha),"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 20, 'bootstrap': False}",6.5975367287524e-29,1.0
Chandrapur,POTASH PER HA OF GCA (Kg per ha),"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': None, 'bootstrap': False}",0.01811314102564103,0.9974783406510878
Chandrapur,TOTAL CONSUMPTION (tons),"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 20, 'bootstrap': False}",0.0,1.0
Chandrapur,TOTAL PER HA OF NCA (Kg per ha),"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': None, 'bootstrap': False}",4.7904185285626884e-26,1.0
Chandrapur,FOREST AREA (1000 ha),"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_depth': 10, 'bootstrap': True}",15.479080387579241,0.9623639068793207
Chandrapur,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': 10, 'bootstrap': False}",0.15964743589743569,0.9882712549202977
Chandrapur,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': None, 'bootstrap': True}",1.4410682692307657,0.9969408343177991
Chandrapur,CULTIVABLE WASTE LAND AREA (1000 ha),"{'n_estimators': 300, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_depth': 20, 'bootstrap': False}",2.604038003663004,0.9825693519213919
Chandrapur,PERMANENT PASTURES AREA (1000 ha),"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 20, 'bootstrap': True}",11.329639927884473,0.9902249091154969
Chandrapur,OTHER FALLOW AREA (1000 ha),"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': None, 'bootstrap': False}",5.37730769230769,0.9676913193385283
Chandrapur,CURRENT FALLOW AREA (1000 ha),"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 10, 'bootstrap': False}",4.11185897438117e-05,0.999999908020377
Chandrapur,NET CROPPED AREA (1000 ha),"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': None, 'bootstrap': False}",12.196804534662975,0.9827733705772886
Chandrapur,GROSS CROPPED AREA (1000 ha),"{'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_depth': 10, 'bootstrap': True}",111.69976246109928,0.8570509734322075
Chandrapur,CROPING INTENSITY (Percent),"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': None, 'bootstrap': True}",0.9820755656658393,0.9670412342134609
Chandrapur,Min Temp (Centigrate),"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_depth': 20, 'bootstrap': True}",0.03934285161525981,0.8222041148448205
Chandrapur,Max Temp (Centigrate),"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_depth': None, 'bootstrap': True}",0.028720095239214757,0.7839939195629995
Chandrapur,Precipitation (mm),"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 10, 'bootstrap': True}",6016.264388590656,0.9187290750151672
Chandrapur,Evapotranspiration (mm),"{'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_depth': 10, 'bootstrap': True}",1114.4623752481248,0.7122703514175877
Dhule,Area,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_depth': None, 'bootstrap': True}",2168.3328161111767,0.7679445147084683
Dhule,Production,"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 10, 'bootstrap': False}",1.2362348472613046e-24,1.0
Dhule,Yield,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': None, 'bootstrap': False}",246537.5900652244,0.9877508871899683
Dhule,Irrigated Area,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_depth': 10, 'bootstrap': True}",95.5943519204085,0.9434131380012093
Dhule,Annual Rainfall,"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': None, 'bootstrap': True}",4432.999982035494,0.8310912398732007
Dhule,NITROGEN CONSUMPTION (tons),"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': 10, 'bootstrap': False}",2290043.951923077,0.996173432410479
Dhule,NITROGEN SHARE IN NPK (Percent),"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': 10, 'bootstrap': False}",2.364688141025641,0.9325292814292802
Dhule,NITROGEN PER HA OF NCA (Kg per ha),"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 10, 'bootstrap': False}",6.107464286954833e-26,1.0
Dhule,NITROGEN PER HA OF GCA (Kg per ha),"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': 10, 'bootstrap': False}",0.48326666666666707,0.9993863402482032
Dhule,PHOSPHATE CONSUMPTION (tons),"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 10, 'bootstrap': False}",0.0,1.0
Dhule,PHOSPHATE SHARE IN NPK (Percent),"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': 10, 'bootstrap': True}",2.1845388197807925,0.8319865317863653
Dhule,PHOSPHATE PER HA OF NCA (Kg per ha),"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': None, 'bootstrap': False}",0.5693277243589742,0.9965210105141299
Dhule,PHOSPHATE PER HA OF GCA (Kg per ha),"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': 20, 'bootstrap': False}",0.6001637820512823,0.9944670586255
Dhule,POTASH CONSUMPTION (tons),"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': None, 'bootstrap': False}",257604.80608974362,0.9953702009146644
Dhule,POTASH SHARE IN NPK (Percent),"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_depth': 20, 'bootstrap': True}",5.020867928569571,0.7853811995935713
Dhule,POTASH PER HA OF NCA (Kg per ha),"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 10, 'bootstrap': True}",0.4401240082307514,0.9960014756442147
Dhule,POTASH PER HA OF GCA (Kg per ha),"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 10, 'bootstrap': False}",2.5395632247357777e-28,1.0
Dhule,TOTAL CONSUMPTION (tons),"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 10, 'bootstrap': False}",0.0,1.0
Dhule,TOTAL PER HA OF NCA (Kg per ha),"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': None, 'bootstrap': False}",1.4506787957365843e-26,1.0
Dhule,FOREST AREA (1000 ha),"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 10, 'bootstrap': True}",5.959518184408357,0.9719006059344274
Dhule,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_depth': 10, 'bootstrap': True}",23.20379887577814,0.7830869101638163
Dhule,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_depth': None, 'bootstrap': True}",1.7623757406658325,0.8774580510768778
Dhule,CULTIVABLE WASTE LAND AREA (1000 ha),"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_depth': 20, 'bootstrap': True}",0.5624110062582337,0.899023918656423
Dhule,PERMANENT PASTURES AREA (1000 ha),"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 10, 'bootstrap': False}",4.353116519833825e-27,1.0
Dhule,OTHER FALLOW AREA (1000 ha),"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': 20, 'bootstrap': False}",34.55772742761752,0.8208384699618625
Dhule,CURRENT FALLOW AREA (1000 ha),"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': 20, 'bootstrap': True}",34.34897476579371,0.8248798933582413
Dhule,NET CROPPED AREA (1000 ha),"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': None, 'bootstrap': True}",150.18887535451006,0.8686184562792041
Dhule,GROSS CROPPED AREA (1000 ha),"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 10, 'bootstrap': False}",13.788108974358947,0.9948227432547011
Dhule,CROPING INTENSITY (Percent),"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_depth': None, 'bootstrap': False}",2.4617999465811997,0.9311060318107917
Dhule,Min Temp (Centigrate),"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_depth': None, 'bootstrap': False}",0.019957137935721254,0.9097652547382933
Dhule,Max Temp (Centigrate),"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 20, 'bootstrap': False}",0.006707633311761025,0.9604309317065274
Dhule,Precipitation (mm),"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': None, 'bootstrap': True}",1988.0339080253618,0.9178703423019869
Dhule,Evapotranspiration (mm),"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 10, 'bootstrap': True}",472.45489920174407,0.9280736245987169
Jalgaon,Area,"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_depth': 20, 'bootstrap': True}",4957.663691439522,0.7660544872959039
Jalgaon,Production,"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 10, 'bootstrap': True}",4210.499710514468,0.9716645904724054
Jalgaon,Yield,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': 10, 'bootstrap': True}",1479606.0796733296,0.9386959775468252
Jalgaon,Irrigated Area,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_depth': 20, 'bootstrap': True}",615.4892388499171,0.8856552051481654
Jalgaon,Annual Rainfall,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_depth': 10, 'bootstrap': False}",5389.717689255188,0.823284666321443
Jalgaon,NITROGEN CONSUMPTION (tons),"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': None, 'bootstrap': False}",0.0,1.0
Jalgaon,NITROGEN SHARE IN NPK (Percent),"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': 10, 'bootstrap': False}",5.405212499999998,0.9062833771455303
Jalgaon,NITROGEN PER HA OF NCA (Kg per ha),"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': 10, 'bootstrap': False}",7.918920352564102,0.995823792475515
Jalgaon,NITROGEN PER HA OF GCA (Kg per ha),"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': None, 'bootstrap': True}",8.894583209615268,0.991153913739797
Jalgaon,PHOSPHATE CONSUMPTION (tons),"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 10, 'bootstrap': False}",0.0,1.0
Jalgaon,PHOSPHATE SHARE IN NPK (Percent),"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': 10, 'bootstrap': True}",9.96606224818754,0.7032019498862542
Jalgaon,PHOSPHATE PER HA OF NCA (Kg per ha),"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': None, 'bootstrap': True}",7.852402415079736,0.983755541140419
Jalgaon,PHOSPHATE PER HA OF GCA (Kg per ha),"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': 10, 'bootstrap': False}",4.4844046474358965,0.9829031526379703
Jalgaon,POTASH CONSUMPTION (tons),"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 10, 'bootstrap': False}",0.0,1.0
Jalgaon,POTASH SHARE IN NPK (Percent),"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_depth': None, 'bootstrap': True}",5.418729071028858,0.8787703654072113
Jalgaon,POTASH PER HA OF NCA (Kg per ha),"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 20, 'bootstrap': False}",4.845071314102565,0.9926503990453706
Jalgaon,POTASH PER HA OF GCA (Kg per ha),"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_depth': 20, 'bootstrap': False}",5.211429487179483,0.9847566918704929
Jalgaon,TOTAL CONSUMPTION (tons),"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 20, 'bootstrap': False}",0.0,1.0
Jalgaon,TOTAL PER HA OF NCA (Kg per ha),"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 10, 'bootstrap': False}",1.5015218519838081e-24,1.0
