District,Year,Target Column,Forecasted Value
Beed,2018,PERMANENT PASTURES AREA (1000 ha),41.347227584348076
Beed,2019,PERMANENT PASTURES AREA (1000 ha),41.288185619556735
Beed,2020,PERMANENT PASTURES AREA (1000 ha),41.16359555736401
Beed,2021,PERMANENT PASTURES AREA (1000 ha),40.925604093892844
Beed,2022,PERMANENT PASTURES AREA (1000 ha),41.0252370497442
Beed,2023,PERMANENT PASTURES AREA (1000 ha),41.30882747798211
Beed,2024,PERMANENT PASTURES AREA (1000 ha),40.786434203696196
Beed,2025,PERMANENT PASTURES AREA (1000 ha),40.857819358434796
Beed,2030,PERMANENT PASTURES AREA (1000 ha),40.82502359087764
Beed,2035,PERMANENT PASTURES AREA (1000 ha),41.252999026362325
Beed,2040,PERMANENT PASTURES AREA (1000 ha),40.911824512566945
Beed,2045,PERMANENT PASTURES AREA (1000 ha),40.9253701888007
Beed,2018,OTHER FALLOW AREA (1000 ha),71.68236669289321
Beed,2019,OTHER FALLOW AREA (1000 ha),73.47060571220725
Beed,2020,OTHER FALLOW AREA (1000 ha),64.09184853975005
Beed,2021,OTHER FALLOW AREA (1000 ha),55.27849573204571
Beed,2022,OTHER FALLOW AREA (1000 ha),56.32209269434267
Beed,2023,OTHER FALLOW AREA (1000 ha),79.31605719280718
Beed,2024,OTHER FALLOW AREA (1000 ha),73.74243054940699
Beed,2025,OTHER FALLOW AREA (1000 ha),44.23602378686127
Beed,2030,OTHER FALLOW AREA (1000 ha),44.760035045510016
Beed,2035,OTHER FALLOW AREA (1000 ha),55.01660967273465
Beed,2040,OTHER FALLOW AREA (1000 ha),49.31464391164389
Beed,2045,OTHER FALLOW AREA (1000 ha),51.25453251008249
Beed,2018,CURRENT FALLOW AREA (1000 ha),175.2961561684037
Beed,2019,CURRENT FALLOW AREA (1000 ha),169.86205373333883
Beed,2020,CURRENT FALLOW AREA (1000 ha),166.00125192542455
Beed,2021,CURRENT FALLOW AREA (1000 ha),136.82721507897855
Beed,2022,CURRENT FALLOW AREA (1000 ha),106.92594266053007
Beed,2023,CURRENT FALLOW AREA (1000 ha),180.67352032920633
Beed,2024,CURRENT FALLOW AREA (1000 ha),182.74314992648388
Beed,2025,CURRENT FALLOW AREA (1000 ha),143.5285158644268
Beed,2030,CURRENT FALLOW AREA (1000 ha),146.5714413353202
Beed,2035,CURRENT FALLOW AREA (1000 ha),153.32119301280943
Beed,2040,CURRENT FALLOW AREA (1000 ha),127.9715793521645
Beed,2045,CURRENT FALLOW AREA (1000 ha),113.18012528776478
Beed,2018,NET CROPPED AREA (1000 ha),734.2673059884563
Beed,2019,NET CROPPED AREA (1000 ha),737.1149387157283
Beed,2020,NET CROPPED AREA (1000 ha),755.4012627344875
Beed,2021,NET CROPPED AREA (1000 ha),802.8347208513712
Beed,2022,NET CROPPED AREA (1000 ha),830.3150298340529
Beed,2023,NET CROPPED AREA (1000 ha),686.9767267893217
Beed,2024,NET CROPPED AREA (1000 ha),619.3927756421365
Beed,2025,NET CROPPED AREA (1000 ha),807.784231616161
Beed,2030,NET CROPPED AREA (1000 ha),762.9807252525255
Beed,2035,NET CROPPED AREA (1000 ha),778.7135415945165
Beed,2040,NET CROPPED AREA (1000 ha),801.8478746536789
Beed,2045,NET CROPPED AREA (1000 ha),799.4643570995669
Beed,2018,GROSS CROPPED AREA (1000 ha),788.5948000793649
Beed,2019,GROSS CROPPED AREA (1000 ha),789.0449419841269
Beed,2020,GROSS CROPPED AREA (1000 ha),813.0678246031744
Beed,2021,GROSS CROPPED AREA (1000 ha),857.9505999206349
Beed,2022,GROSS CROPPED AREA (1000 ha),867.4647672222203
Beed,2023,GROSS CROPPED AREA (1000 ha),699.0036402380941
Beed,2024,GROSS CROPPED AREA (1000 ha),700.7254164285704
Beed,2025,GROSS CROPPED AREA (1000 ha),861.8839804761902
Beed,2030,GROSS CROPPED AREA (1000 ha),836.4201902380958
Beed,2035,GROSS CROPPED AREA (1000 ha),817.9562214285714
Beed,2040,GROSS CROPPED AREA (1000 ha),831.735559523809
Beed,2045,GROSS CROPPED AREA (1000 ha),838.8631807142848
Beed,2018,CROPING INTENSITY (Percent),105.81625000000125
Beed,2019,CROPING INTENSITY (Percent),105.81625000000125
Beed,2020,CROPING INTENSITY (Percent),105.81625000000125
Beed,2021,CROPING INTENSITY (Percent),105.81625000000125
Beed,2022,CROPING INTENSITY (Percent),109.375
Beed,2023,CROPING INTENSITY (Percent),105.81625000000125
Beed,2024,CROPING INTENSITY (Percent),103.47666666666733
Beed,2025,CROPING INTENSITY (Percent),103.47666666666733
Beed,2030,CROPING INTENSITY (Percent),103.47666666666733
Beed,2035,CROPING INTENSITY (Percent),103.47666666666733
Beed,2040,CROPING INTENSITY (Percent),103.47666666666733
Beed,2045,CROPING INTENSITY (Percent),103.47666666666733
Beed,2018,Min Temp (Centigrate),19.324779830669844
Beed,2019,Min Temp (Centigrate),19.216228422041425
Beed,2020,Min Temp (Centigrate),18.81753818099511
Beed,2021,Min Temp (Centigrate),19.56692865022881
Beed,2022,Min Temp (Centigrate),18.835057847280826
Beed,2023,Min Temp (Centigrate),18.78942802207273
Beed,2024,Min Temp (Centigrate),19.418816101692226
Beed,2025,Min Temp (Centigrate),19.523226247561116
Beed,2030,Min Temp (Centigrate),18.956098643831147
Beed,2035,Min Temp (Centigrate),18.838529497209993
Beed,2040,Min Temp (Centigrate),19.202250787334282
Beed,2045,Min Temp (Centigrate),19.582406348469405
Beed,2018,Max Temp (Centigrate),32.98305577196879
Beed,2019,Max Temp (Centigrate),32.87578954166607
Beed,2020,Max Temp (Centigrate),32.61164889906325
Beed,2021,Max Temp (Centigrate),33.01054937357875
Beed,2022,Max Temp (Centigrate),32.537057104393824
Beed,2023,Max Temp (Centigrate),32.46088335034683
Beed,2024,Max Temp (Centigrate),33.00658655870321
Beed,2025,Max Temp (Centigrate),32.86961174876324
Beed,2030,Max Temp (Centigrate),32.632970877656156
Beed,2035,Max Temp (Centigrate),32.35644935762436
Beed,2040,Max Temp (Centigrate),32.753197695741996
Beed,2045,Max Temp (Centigrate),32.732271454589466
Beed,2018,Precipitation (mm),581.6411858732479
Beed,2019,Precipitation (mm),700.41092086333
Beed,2020,Precipitation (mm),655.5180660864617
Beed,2021,Precipitation (mm),707.3493245312013
Beed,2022,Precipitation (mm),636.3849290149118
Beed,2023,Precipitation (mm),486.0657849879393
Beed,2024,Precipitation (mm),465.17994784774595
Beed,2025,Precipitation (mm),626.5502112194671
Beed,2030,Precipitation (mm),762.4620977141011
Beed,2035,Precipitation (mm),848.4805411335145
Beed,2040,Precipitation (mm),575.7478788051221
Beed,2045,Precipitation (mm),660.642485676684
Beed,2018,Evapotranspiration (mm),605.0726184406809
Beed,2019,Evapotranspiration (mm),669.4281828792576
Beed,2020,Evapotranspiration (mm),649.4546985175201
Beed,2021,Evapotranspiration (mm),693.8031598217023
Beed,2022,Evapotranspiration (mm),634.1146956728032
Beed,2023,Evapotranspiration (mm),586.4731290938184
Beed,2024,Evapotranspiration (mm),475.21424875111
Beed,2025,Evapotranspiration (mm),626.8867695624269
Beed,2030,Evapotranspiration (mm),685.7038295341996
Beed,2035,Evapotranspiration (mm),714.8531940461703
Beed,2040,Evapotranspiration (mm),585.6978072159944
Beed,2045,Evapotranspiration (mm),635.0856085293466
Bhandara,2018,Area,762.6300000000036
Bhandara,2019,Area,762.6300000000036
Bhandara,2020,Area,580.5
Bhandara,2021,Area,580.5
Bhandara,2022,Area,580.5
Bhandara,2023,Area,580.5
Bhandara,2024,Area,555.1333333333333
Bhandara,2025,Area,594.0399999999998
Bhandara,2030,Area,594.0399999999998
Bhandara,2035,Area,594.0399999999998
Bhandara,2040,Area,580.5
Bhandara,2045,Area,594.0399999999998
Bhandara,2018,Production,325.82896144470266
Bhandara,2019,Production,365.5706258030051
Bhandara,2020,Production,355.20108219241985
Bhandara,2021,Production,353.77888413537454
Bhandara,2022,Production,390.1581362225927
Bhandara,2023,Production,370.94629279560314
Bhandara,2024,Production,302.69396424606794
Bhandara,2025,Production,356.7070433702771
Bhandara,2030,Production,341.1633009108248
Bhandara,2035,Production,503.94016049263735
Bhandara,2040,Production,376.7390352192124
Bhandara,2045,Production,430.3430407369183
Bhandara,2018,Yield,9805.860732559531
Bhandara,2019,Yield,10543.826883392865
Bhandara,2020,Yield,13211.977792619053
Bhandara,2021,Yield,12701.052082916669
Bhandara,2022,Yield,11741.413053869046
Bhandara,2023,Yield,12467.219333333334
Bhandara,2024,Yield,10319.131954345245
Bhandara,2025,Yield,11590.532294880955
Bhandara,2030,Yield,13875.112081774883
Bhandara,2035,Yield,14998.361501774878
Bhandara,2040,Yield,11149.709894285721
Bhandara,2045,Yield,11128.78736125001
Bhandara,2018,Irrigated Area,118.91249932004271
Bhandara,2019,Irrigated Area,123.03672906529744
Bhandara,2020,Irrigated Area,129.56092430894267
Bhandara,2021,Irrigated Area,135.33414696088226
Bhandara,2022,Irrigated Area,134.49636785249066
Bhandara,2023,Irrigated Area,138.50985114460707
Bhandara,2024,Irrigated Area,134.87946036316626
Bhandara,2025,Irrigated Area,139.2672869028847
Bhandara,2030,Irrigated Area,149.81677398785857
Bhandara,2035,Irrigated Area,148.8890487048083
Bhandara,2040,Irrigated Area,143.43788377684407
Bhandara,2045,Irrigated Area,145.24618702220982
Bhandara,2018,Annual Rainfall,1175.3834806526809
Bhandara,2019,Annual Rainfall,1292.494821595072
Bhandara,2020,Annual Rainfall,1304.5474837515426
Bhandara,2021,Annual Rainfall,1214.4034176351424
Bhandara,2022,Annual Rainfall,1387.9342489474577
Bhandara,2023,Annual Rainfall,1442.0575065953658
Bhandara,2024,Annual Rainfall,1081.5832440587194
Bhandara,2025,Annual Rainfall,1205.452977375402
Bhandara,2030,Annual Rainfall,1115.1899113747363
Bhandara,2035,Annual Rainfall,1582.7211798637634
Bhandara,2040,Annual Rainfall,1203.2050716394717
Bhandara,2045,Annual Rainfall,1300.2894086469082
Bhandara,2018,NITROGEN CONSUMPTION (tons),1505.5
Bhandara,2019,NITROGEN CONSUMPTION (tons),2705.25
Bhandara,2020,NITROGEN CONSUMPTION (tons),1505.5
Bhandara,2021,NITROGEN CONSUMPTION (tons),2705.25
Bhandara,2022,NITROGEN CONSUMPTION (tons),2705.25
Bhandara,2023,NITROGEN CONSUMPTION (tons),3730.6666666666565
Bhandara,2024,NITROGEN CONSUMPTION (tons),2705.25
Bhandara,2025,NITROGEN CONSUMPTION (tons),3730.6666666666565
Bhandara,2030,NITROGEN CONSUMPTION (tons),4114.0
Bhandara,2035,NITROGEN CONSUMPTION (tons),6599.0
Bhandara,2040,NITROGEN CONSUMPTION (tons),4267.0
Bhandara,2045,NITROGEN CONSUMPTION (tons),4267.0
Bhandara,2018,NITROGEN SHARE IN NPK (Percent),66.85499999999966
Bhandara,2019,NITROGEN SHARE IN NPK (Percent),74.04750000000031
Bhandara,2020,NITROGEN SHARE IN NPK (Percent),63.41666666666663
Bhandara,2021,NITROGEN SHARE IN NPK (Percent),54.4449999999998
Bhandara,2022,NITROGEN SHARE IN NPK (Percent),49.670000000000066
Bhandara,2023,NITROGEN SHARE IN NPK (Percent),49.670000000000066
Bhandara,2024,NITROGEN SHARE IN NPK (Percent),54.4449999999998
Bhandara,2025,NITROGEN SHARE IN NPK (Percent),49.670000000000066
Bhandara,2030,NITROGEN SHARE IN NPK (Percent),49.670000000000066
Bhandara,2035,NITROGEN SHARE IN NPK (Percent),67.78666666666683
Bhandara,2040,NITROGEN SHARE IN NPK (Percent),54.645000000000316
Bhandara,2045,NITROGEN SHARE IN NPK (Percent),57.757499999999794
Bhandara,2018,NITROGEN PER HA OF NCA (Kg per ha),5.94166666666668
Bhandara,2019,NITROGEN PER HA OF NCA (Kg per ha),5.94166666666668
Bhandara,2020,NITROGEN PER HA OF NCA (Kg per ha),5.94166666666668
Bhandara,2021,NITROGEN PER HA OF NCA (Kg per ha),5.94166666666668
Bhandara,2022,NITROGEN PER HA OF NCA (Kg per ha),5.94166666666668
Bhandara,2023,NITROGEN PER HA OF NCA (Kg per ha),10.307142857142889
Bhandara,2024,NITROGEN PER HA OF NCA (Kg per ha),5.94166666666668
Bhandara,2025,NITROGEN PER HA OF NCA (Kg per ha),10.307142857142889
Bhandara,2030,NITROGEN PER HA OF NCA (Kg per ha),10.307142857142889
Bhandara,2035,NITROGEN PER HA OF NCA (Kg per ha),14.900000000000055
Bhandara,2040,NITROGEN PER HA OF NCA (Kg per ha),10.307142857142889
Bhandara,2045,NITROGEN PER HA OF NCA (Kg per ha),10.307142857142889
Bhandara,2018,NITROGEN PER HA OF GCA (Kg per ha),3.954999999999998
Bhandara,2019,NITROGEN PER HA OF GCA (Kg per ha),3.954999999999998
Bhandara,2020,NITROGEN PER HA OF GCA (Kg per ha),3.954999999999998
Bhandara,2021,NITROGEN PER HA OF GCA (Kg per ha),3.954999999999998
Bhandara,2022,NITROGEN PER HA OF GCA (Kg per ha),6.708000000000003
Bhandara,2023,NITROGEN PER HA OF GCA (Kg per ha),6.708000000000003
Bhandara,2024,NITROGEN PER HA OF GCA (Kg per ha),6.708000000000003
Bhandara,2025,NITROGEN PER HA OF GCA (Kg per ha),6.708000000000003
Bhandara,2030,NITROGEN PER HA OF GCA (Kg per ha),8.379999999999997
Bhandara,2035,NITROGEN PER HA OF GCA (Kg per ha),11.785000000000002
Bhandara,2040,NITROGEN PER HA OF GCA (Kg per ha),8.379999999999997
Bhandara,2045,NITROGEN PER HA OF GCA (Kg per ha),8.379999999999997
Bhandara,2018,PHOSPHATE CONSUMPTION (tons),516.5
Bhandara,2019,PHOSPHATE CONSUMPTION (tons),952.5
Bhandara,2020,PHOSPHATE CONSUMPTION (tons),1104.5
Bhandara,2021,PHOSPHATE CONSUMPTION (tons),1104.5
Bhandara,2022,PHOSPHATE CONSUMPTION (tons),1671.6666666666677
Bhandara,2023,PHOSPHATE CONSUMPTION (tons),2260.5
Bhandara,2024,PHOSPHATE CONSUMPTION (tons),516.5
Bhandara,2025,PHOSPHATE CONSUMPTION (tons),2480.0
Bhandara,2030,PHOSPHATE CONSUMPTION (tons),1671.6666666666677
Bhandara,2035,PHOSPHATE CONSUMPTION (tons),952.5
Bhandara,2040,PHOSPHATE CONSUMPTION (tons),2260.5
Bhandara,2045,PHOSPHATE CONSUMPTION (tons),2117.0
Bhandara,2018,PHOSPHATE SHARE IN NPK (Percent),28.387196634291627
Bhandara,2019,PHOSPHATE SHARE IN NPK (Percent),23.588263850871343
Bhandara,2020,PHOSPHATE SHARE IN NPK (Percent),28.776401828356818
Bhandara,2021,PHOSPHATE SHARE IN NPK (Percent),25.11599350513319
Bhandara,2022,PHOSPHATE SHARE IN NPK (Percent),25.701037903975095
Bhandara,2023,PHOSPHATE SHARE IN NPK (Percent),27.52912797753173
Bhandara,2024,PHOSPHATE SHARE IN NPK (Percent),23.29279353741574
Bhandara,2025,PHOSPHATE SHARE IN NPK (Percent),28.365800030016263
Bhandara,2030,PHOSPHATE SHARE IN NPK (Percent),23.567169334211535
Bhandara,2035,PHOSPHATE SHARE IN NPK (Percent),21.07388737355236
Bhandara,2040,PHOSPHATE SHARE IN NPK (Percent),27.711513628824868
Bhandara,2045,PHOSPHATE SHARE IN NPK (Percent),26.999725372848822
Bhandara,2018,PHOSPHATE PER HA OF NCA (Kg per ha),1.3300000000000054
Bhandara,2019,PHOSPHATE PER HA OF NCA (Kg per ha),2.640000000000013
Bhandara,2020,PHOSPHATE PER HA OF NCA (Kg per ha),2.640000000000013
Bhandara,2021,PHOSPHATE PER HA OF NCA (Kg per ha),2.640000000000013
Bhandara,2022,PHOSPHATE PER HA OF NCA (Kg per ha),4.293333333333315
Bhandara,2023,PHOSPHATE PER HA OF NCA (Kg per ha),5.93666666666663
Bhandara,2024,PHOSPHATE PER HA OF NCA (Kg per ha),1.3300000000000054
Bhandara,2025,PHOSPHATE PER HA OF NCA (Kg per ha),5.93666666666663
Bhandara,2030,PHOSPHATE PER HA OF NCA (Kg per ha),4.293333333333315
Bhandara,2035,PHOSPHATE PER HA OF NCA (Kg per ha),2.640000000000013
Bhandara,2040,PHOSPHATE PER HA OF NCA (Kg per ha),5.93666666666663
Bhandara,2045,PHOSPHATE PER HA OF NCA (Kg per ha),5.5
Bhandara,2018,PHOSPHATE PER HA OF GCA (Kg per ha),1.5246691269841282
Bhandara,2019,PHOSPHATE PER HA OF GCA (Kg per ha),1.8154545502645503
Bhandara,2020,PHOSPHATE PER HA OF GCA (Kg per ha),2.089653756613757
Bhandara,2021,PHOSPHATE PER HA OF GCA (Kg per ha),2.0775969312169322
Bhandara,2022,PHOSPHATE PER HA OF GCA (Kg per ha),3.4168011375661416
Bhandara,2023,PHOSPHATE PER HA OF GCA (Kg per ha),4.425667671957674
Bhandara,2024,PHOSPHATE PER HA OF GCA (Kg per ha),1.6687025661375667
Bhandara,2025,PHOSPHATE PER HA OF GCA (Kg per ha),4.563726574074074
Bhandara,2030,PHOSPHATE PER HA OF GCA (Kg per ha),3.462879365079368
Bhandara,2035,PHOSPHATE PER HA OF GCA (Kg per ha),2.434684206349205
Bhandara,2040,PHOSPHATE PER HA OF GCA (Kg per ha),4.4265537433862425
Bhandara,2045,PHOSPHATE PER HA OF GCA (Kg per ha),4.191015277777774
Bhandara,2018,POTASH CONSUMPTION (tons),0.0
Bhandara,2019,POTASH CONSUMPTION (tons),0.0
Bhandara,2020,POTASH CONSUMPTION (tons),266.5
Bhandara,2021,POTASH CONSUMPTION (tons),1016.5
Bhandara,2022,POTASH CONSUMPTION (tons),1390.5
Bhandara,2023,POTASH CONSUMPTION (tons),1615.0
Bhandara,2024,POTASH CONSUMPTION (tons),1795.6666666666654
Bhandara,2025,POTASH CONSUMPTION (tons),1357.5
Bhandara,2030,POTASH CONSUMPTION (tons),2473.666666666663
Bhandara,2035,POTASH CONSUMPTION (tons),1499.6666666666672
Bhandara,2040,POTASH CONSUMPTION (tons),1217.0
Bhandara,2045,POTASH CONSUMPTION (tons),1151.0
Bhandara,2018,POTASH SHARE IN NPK (Percent),3.4367551388888886
Bhandara,2019,POTASH SHARE IN NPK (Percent),3.7684331547619037
Bhandara,2020,POTASH SHARE IN NPK (Percent),5.724587420634918
Bhandara,2021,POTASH SHARE IN NPK (Percent),19.230092303391032
Bhandara,2022,POTASH SHARE IN NPK (Percent),23.51992270021644
Bhandara,2023,POTASH SHARE IN NPK (Percent),23.03186514069263
Bhandara,2024,POTASH SHARE IN NPK (Percent),23.90206511904761
Bhandara,2025,POTASH SHARE IN NPK (Percent),20.1581730573593
Bhandara,2030,POTASH SHARE IN NPK (Percent),24.091651468253954
Bhandara,2035,POTASH SHARE IN NPK (Percent),12.87842240079365
Bhandara,2040,POTASH SHARE IN NPK (Percent),16.29455204545455
Bhandara,2045,POTASH SHARE IN NPK (Percent),15.794477164502169
Bhandara,2018,POTASH PER HA OF NCA (Kg per ha),0.0
Bhandara,2019,POTASH PER HA OF NCA (Kg per ha),0.0
Bhandara,2020,POTASH PER HA OF NCA (Kg per ha),0.8849999999999991
Bhandara,2021,POTASH PER HA OF NCA (Kg per ha),2.54333333333334
Bhandara,2022,POTASH PER HA OF NCA (Kg per ha),3.585000000000004
Bhandara,2023,POTASH PER HA OF NCA (Kg per ha),4.090000000000005
Bhandara,2024,POTASH PER HA OF NCA (Kg per ha),4.360000000000011
Bhandara,2025,POTASH PER HA OF NCA (Kg per ha),3.4600000000000026
Bhandara,2030,POTASH PER HA OF NCA (Kg per ha),6.384999999999992
Bhandara,2035,POTASH PER HA OF NCA (Kg per ha),3.9299999999999864
Bhandara,2040,POTASH PER HA OF NCA (Kg per ha),3.149999999999988
Bhandara,2045,POTASH PER HA OF NCA (Kg per ha),3.040000000000002
Bhandara,2018,POTASH PER HA OF GCA (Kg per ha),0.0
Bhandara,2019,POTASH PER HA OF GCA (Kg per ha),0.0
Bhandara,2020,POTASH PER HA OF GCA (Kg per ha),0.5799999999999986
Bhandara,2021,POTASH PER HA OF GCA (Kg per ha),1.9633333333333274
Bhandara,2022,POTASH PER HA OF GCA (Kg per ha),2.8150000000000035
Bhandara,2023,POTASH PER HA OF GCA (Kg per ha),2.98500000000001
Bhandara,2024,POTASH PER HA OF GCA (Kg per ha),3.420891666666662
Bhandara,2025,POTASH PER HA OF GCA (Kg per ha),2.64999999999999
Bhandara,2030,POTASH PER HA OF GCA (Kg per ha),4.863333333333342
Bhandara,2035,POTASH PER HA OF GCA (Kg per ha),2.98500000000001
Bhandara,2040,POTASH PER HA OF GCA (Kg per ha),2.4900000000000064
Bhandara,2045,POTASH PER HA OF GCA (Kg per ha),2.2533333333333307
Bhandara,2018,TOTAL CONSUMPTION (tons),1086.0
Bhandara,2019,TOTAL CONSUMPTION (tons),4147.25
Bhandara,2020,TOTAL CONSUMPTION (tons),4147.25
Bhandara,2021,TOTAL CONSUMPTION (tons),4147.25
Bhandara,2022,TOTAL CONSUMPTION (tons),6523.6666666666315
Bhandara,2023,TOTAL CONSUMPTION (tons),7653.0
Bhandara,2024,TOTAL CONSUMPTION (tons),4147.25
Bhandara,2025,TOTAL CONSUMPTION (tons),7472.0
Bhandara,2030,TOTAL CONSUMPTION (tons),8547.5
Bhandara,2035,TOTAL CONSUMPTION (tons),8547.5
Bhandara,2040,TOTAL CONSUMPTION (tons),7653.0
Bhandara,2045,TOTAL CONSUMPTION (tons),7472.0
Bhandara,2018,TOTAL PER HA OF NCA (Kg per ha),5.6449999999999845
Bhandara,2019,TOTAL PER HA OF NCA (Kg per ha),5.6449999999999845
Bhandara,2020,TOTAL PER HA OF NCA (Kg per ha),11.413333333333266
Bhandara,2021,TOTAL PER HA OF NCA (Kg per ha),11.413333333333266
Bhandara,2022,TOTAL PER HA OF NCA (Kg per ha),16.0900000000001
Bhandara,2023,TOTAL PER HA OF NCA (Kg per ha),19.56999999999986
Bhandara,2024,TOTAL PER HA OF NCA (Kg per ha),11.413333333333266
Bhandara,2025,TOTAL PER HA OF NCA (Kg per ha),19.56999999999986
Bhandara,2030,TOTAL PER HA OF NCA (Kg per ha),23.64500000000028
Bhandara,2035,TOTAL PER HA OF NCA (Kg per ha),23.64500000000028
Bhandara,2040,TOTAL PER HA OF NCA (Kg per ha),19.56999999999986
Bhandara,2045,TOTAL PER HA OF NCA (Kg per ha),19.56999999999986
Bhandara,2018,FOREST AREA (1000 ha),253.0081442908444
Bhandara,2019,FOREST AREA (1000 ha),252.18050413838037
Bhandara,2020,FOREST AREA (1000 ha),252.11313671413802
Bhandara,2021,FOREST AREA (1000 ha),251.97353377296156
Bhandara,2022,FOREST AREA (1000 ha),252.08953377296154
Bhandara,2023,FOREST AREA (1000 ha),251.97403377296155
Bhandara,2024,FOREST AREA (1000 ha),252.0174504396282
Bhandara,2025,FOREST AREA (1000 ha),251.98003377296155
Bhandara,2030,FOREST AREA (1000 ha),252.2833960278635
Bhandara,2035,FOREST AREA (1000 ha),252.0036337729616
Bhandara,2040,FOREST AREA (1000 ha),252.02853377296108
Bhandara,2045,FOREST AREA (1000 ha),251.99353377296146
Bhandara,2018,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),14.400000000000013
Bhandara,2019,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),14.400000000000013
Bhandara,2020,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),14.950000000000028
Bhandara,2021,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),14.969500000000014
Bhandara,2022,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),15.233333333333347
Bhandara,2023,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),14.990500000000006
Bhandara,2024,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),15.099999999999982
Bhandara,2025,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),15.099999999999982
Bhandara,2030,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),15.099999999999982
Bhandara,2035,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),15.233333333333347
Bhandara,2040,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),14.990000000000004
Bhandara,2045,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),15.233333333333347
Bhandara,2018,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),74.85000000000025
Bhandara,2019,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),74.85000000000025
Bhandara,2020,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),74.85000000000025
Bhandara,2021,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),74.85000000000025
Bhandara,2022,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),82.95000000000032
Bhandara,2023,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),82.95000000000032
Bhandara,2024,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),80.79999999999971
Bhandara,2025,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),80.79999999999971
Bhandara,2030,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),74.89999999999975
Bhandara,2035,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),80.79999999999971
Bhandara,2040,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),80.79999999999971
Bhandara,2045,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),80.79999999999971
Bhandara,2018,CULTIVABLE WASTE LAND AREA (1000 ha),24.600000000000126
Bhandara,2019,CULTIVABLE WASTE LAND AREA (1000 ha),27.149999999999853
Bhandara,2020,CULTIVABLE WASTE LAND AREA (1000 ha),27.85000000000015
Bhandara,2021,CULTIVABLE WASTE LAND AREA (1000 ha),27.44999999999988
Bhandara,2022,CULTIVABLE WASTE LAND AREA (1000 ha),35.33333333333338
Bhandara,2023,CULTIVABLE WASTE LAND AREA (1000 ha),35.33333333333338
Bhandara,2024,CULTIVABLE WASTE LAND AREA (1000 ha),30.199999999999953
Bhandara,2025,CULTIVABLE WASTE LAND AREA (1000 ha),35.33333333333338
Bhandara,2030,CULTIVABLE WASTE LAND AREA (1000 ha),27.44999999999988
Bhandara,2035,CULTIVABLE WASTE LAND AREA (1000 ha),27.149999999999853
Bhandara,2040,CULTIVABLE WASTE LAND AREA (1000 ha),28.75
Bhandara,2045,CULTIVABLE WASTE LAND AREA (1000 ha),29.600000000000165
Bhandara,2018,PERMANENT PASTURES AREA (1000 ha),137.21850000000032
Bhandara,2019,PERMANENT PASTURES AREA (1000 ha),136.3365
Bhandara,2020,PERMANENT PASTURES AREA (1000 ha),135.99399999999983
Bhandara,2021,PERMANENT PASTURES AREA (1000 ha),135.13250000000016
Bhandara,2022,PERMANENT PASTURES AREA (1000 ha),133.01200000000026
Bhandara,2023,PERMANENT PASTURES AREA (1000 ha),131.84650000000022
Bhandara,2024,PERMANENT PASTURES AREA (1000 ha),132.76899999999975
Bhandara,2025,PERMANENT PASTURES AREA (1000 ha),130.0379999999998
Bhandara,2030,PERMANENT PASTURES AREA (1000 ha),131.24700000000024
Bhandara,2035,PERMANENT PASTURES AREA (1000 ha),131.58849999999973
Bhandara,2040,PERMANENT PASTURES AREA (1000 ha),127.76500000000009
Bhandara,2045,PERMANENT PASTURES AREA (1000 ha),127.42900000000033
Bhandara,2018,OTHER FALLOW AREA (1000 ha),14.900884366899446
Bhandara,2019,OTHER FALLOW AREA (1000 ha),14.165540397674231
Bhandara,2020,OTHER FALLOW AREA (1000 ha),13.23961799626028
Bhandara,2021,OTHER FALLOW AREA (1000 ha),12.615597485031309
Bhandara,2022,OTHER FALLOW AREA (1000 ha),10.336913401549431
Bhandara,2023,OTHER FALLOW AREA (1000 ha),11.334191081222702
Bhandara,2024,OTHER FALLOW AREA (1000 ha),11.451263794212325
Bhandara,2025,OTHER FALLOW AREA (1000 ha),12.05832754475916
