District,Year,Target Column,Forecasted Value
Beed,2021,TOTAL PER HA OF NCA (Kg per ha),3.6699686673261676
Beed,2022,TOTAL PER HA OF NCA (Kg per ha),6.32988601869888
Beed,2023,TOTAL PER HA OF NCA (Kg per ha),10.579676310370683
Beed,2024,TOTAL PER HA OF NCA (Kg per ha),22.559994152098884
Beed,2025,TOTAL PER HA OF NCA (Kg per ha),17.640568632668664
Beed,2030,TOTAL PER HA OF NCA (Kg per ha),21.18979614738636
Beed,2035,TOTAL PER HA OF NCA (Kg per ha),8.599711245696717
Beed,2040,TOTAL PER HA OF NCA (Kg per ha),7.989729059429541
Beed,2045,TOTAL PER HA OF NCA (Kg per ha),7.630250363995282
Beed,2018,FOREST AREA (1000 ha),21.831736649038792
Beed,2019,FOREST AREA (1000 ha),22.54990434793953
Beed,2020,FOREST AREA (1000 ha),22.567247292714132
Beed,2021,FOREST AREA (1000 ha),22.643010974340836
Beed,2022,FOREST AREA (1000 ha),22.59620852284231
Beed,2023,FOREST AREA (1000 ha),22.652501124053558
Beed,2024,FOREST AREA (1000 ha),22.61048177452691
Beed,2025,FOREST AREA (1000 ha),22.144731960982575
Beed,2030,FOREST AREA (1000 ha),22.083918215554153
Beed,2035,FOREST AREA (1000 ha),22.04471721743426
Beed,2040,FOREST AREA (1000 ha),21.6766769699991
Beed,2045,FOREST AREA (1000 ha),22.024599431620743
Beed,2018,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),16.235111414489175
Beed,2019,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),16.475563765823928
Beed,2020,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),16.489492274181565
Beed,2021,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),16.51663272807658
Beed,2022,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),16.51270941387327
Beed,2023,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),16.518277103111732
Beed,2024,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),16.52446989089165
Beed,2025,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),16.496738298916714
Beed,2030,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),16.455953676650932
Beed,2035,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),16.340066633823547
Beed,2040,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),16.2123895554625
Beed,2045,BARREN AND UNCULTIVABLE LAND AREA (1000 ha),16.31680084387547
Beed,2018,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),26.603206400056497
Beed,2019,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),28.695044572170907
Beed,2020,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),28.705464184170726
Beed,2021,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),29.098078181441362
Beed,2022,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),29.10110032850382
Beed,2023,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),29.095917521735736
Beed,2024,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),29.100116717939926
Beed,2025,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),29.105522986388358
Beed,2030,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),29.002166405262535
Beed,2035,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),29.401537797897067
Beed,2040,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),29.996773042350924
Beed,2045,LAND PUT TO NONAGRICULTURAL USE AREA (1000 ha),38.09692509374381
Beed,2018,CULTIVABLE WASTE LAND AREA (1000 ha),28.846837809634042
Beed,2019,CULTIVABLE WASTE LAND AREA (1000 ha),25.891351578327637
Beed,2020,CULTIVABLE WASTE LAND AREA (1000 ha),29.018025950873515
Beed,2021,CULTIVABLE WASTE LAND AREA (1000 ha),29.077903542135335
Beed,2022,CULTIVABLE WASTE LAND AREA (1000 ha),48.7971458771731
Beed,2023,CULTIVABLE WASTE LAND AREA (1000 ha),46.570445213735034
Beed,2024,CULTIVABLE WASTE LAND AREA (1000 ha),46.47231102573052
Beed,2025,CULTIVABLE WASTE LAND AREA (1000 ha),44.04909416233111
Beed,2030,CULTIVABLE WASTE LAND AREA (1000 ha),42.575180469818
Beed,2035,CULTIVABLE WASTE LAND AREA (1000 ha),43.8254574448756
Beed,2040,CULTIVABLE WASTE LAND AREA (1000 ha),44.07616603824482
Beed,2045,CULTIVABLE WASTE LAND AREA (1000 ha),43.98113096350395
Beed,2018,PERMANENT PASTURES AREA (1000 ha),41.00208462523214
Beed,2019,PERMANENT PASTURES AREA (1000 ha),40.99572147319433
Beed,2020,PERMANENT PASTURES AREA (1000 ha),41.00418514976236
Beed,2021,PERMANENT PASTURES AREA (1000 ha),41.00094180015527
Beed,2022,PERMANENT PASTURES AREA (1000 ha),41.0002952226402
Beed,2023,PERMANENT PASTURES AREA (1000 ha),40.99589250407569
Beed,2024,PERMANENT PASTURES AREA (1000 ha),41.00281428929155
Beed,2025,PERMANENT PASTURES AREA (1000 ha),40.99678164098509
Beed,2030,PERMANENT PASTURES AREA (1000 ha),40.992244764371904
Beed,2035,PERMANENT PASTURES AREA (1000 ha),40.80166518876181
Beed,2040,PERMANENT PASTURES AREA (1000 ha),41.004249786645154
Beed,2045,PERMANENT PASTURES AREA (1000 ha),40.80293288273307
Beed,2018,OTHER FALLOW AREA (1000 ha),60.806285814491886
Beed,2019,OTHER FALLOW AREA (1000 ha),60.82065145518469
Beed,2020,OTHER FALLOW AREA (1000 ha),60.746837624912935
Beed,2021,OTHER FALLOW AREA (1000 ha),41.40422516797251
Beed,2022,OTHER FALLOW AREA (1000 ha),44.69124232352039
Beed,2023,OTHER FALLOW AREA (1000 ha),63.312459877410575
Beed,2024,OTHER FALLOW AREA (1000 ha),66.1063945626612
Beed,2025,OTHER FALLOW AREA (1000 ha),41.57643044006481
Beed,2030,OTHER FALLOW AREA (1000 ha),41.13443996659743
Beed,2035,OTHER FALLOW AREA (1000 ha),45.411887281092504
Beed,2040,OTHER FALLOW AREA (1000 ha),40.03222329344542
Beed,2045,OTHER FALLOW AREA (1000 ha),52.213222929193904
Beed,2018,CURRENT FALLOW AREA (1000 ha),173.07612642375997
Beed,2019,CURRENT FALLOW AREA (1000 ha),159.40010673020706
Beed,2020,CURRENT FALLOW AREA (1000 ha),153.22158908986341
Beed,2021,CURRENT FALLOW AREA (1000 ha),123.86845360019666
Beed,2022,CURRENT FALLOW AREA (1000 ha),69.83665962129007
Beed,2023,CURRENT FALLOW AREA (1000 ha),209.81476413777625
Beed,2024,CURRENT FALLOW AREA (1000 ha),308.37878867926935
Beed,2025,CURRENT FALLOW AREA (1000 ha),103.31423401655404
Beed,2030,CURRENT FALLOW AREA (1000 ha),124.40016277438222
Beed,2035,CURRENT FALLOW AREA (1000 ha),118.48477812780888
Beed,2040,CURRENT FALLOW AREA (1000 ha),111.15636409683371
Beed,2045,CURRENT FALLOW AREA (1000 ha),105.14478689851259
Beed,2018,NET CROPPED AREA (1000 ha),747.3217403625711
Beed,2019,NET CROPPED AREA (1000 ha),757.4911557626117
Beed,2020,NET CROPPED AREA (1000 ha),759.9259075836828
Beed,2021,NET CROPPED AREA (1000 ha),797.5370900403225
Beed,2022,NET CROPPED AREA (1000 ha),814.3113548981678
Beed,2023,NET CROPPED AREA (1000 ha),685.8664542188808
Beed,2024,NET CROPPED AREA (1000 ha),669.5552936229371
Beed,2025,NET CROPPED AREA (1000 ha),798.1895164797043
Beed,2030,NET CROPPED AREA (1000 ha),756.8523667982823
Beed,2035,NET CROPPED AREA (1000 ha),778.5925809991925
Beed,2040,NET CROPPED AREA (1000 ha),794.640711025282
Beed,2045,NET CROPPED AREA (1000 ha),794.7667639409373
Beed,2018,GROSS CROPPED AREA (1000 ha),786.464870423479
Beed,2019,GROSS CROPPED AREA (1000 ha),786.2838489610261
Beed,2020,GROSS CROPPED AREA (1000 ha),807.546773302095
Beed,2021,GROSS CROPPED AREA (1000 ha),865.0494633571257
Beed,2022,GROSS CROPPED AREA (1000 ha),911.6079699607295
Beed,2023,GROSS CROPPED AREA (1000 ha),702.2784363228585
Beed,2024,GROSS CROPPED AREA (1000 ha),562.5077361770867
Beed,2025,GROSS CROPPED AREA (1000 ha),845.8152779968293
Beed,2030,GROSS CROPPED AREA (1000 ha),816.1737960011815
Beed,2035,GROSS CROPPED AREA (1000 ha),810.379836865312
Beed,2040,GROSS CROPPED AREA (1000 ha),833.8039120423053
Beed,2045,GROSS CROPPED AREA (1000 ha),833.8504275625094
Beed,2018,CROPING INTENSITY (Percent),105.77001134593911
Beed,2019,CROPING INTENSITY (Percent),105.35002651517812
Beed,2020,CROPING INTENSITY (Percent),105.44996751919034
Beed,2021,CROPING INTENSITY (Percent),106.35998912946273
Beed,2022,CROPING INTENSITY (Percent),107.11000955254866
Beed,2023,CROPING INTENSITY (Percent),105.5000072463087
Beed,2024,CROPING INTENSITY (Percent),104.51999676259571
Beed,2025,CROPING INTENSITY (Percent),103.30000959881463
Beed,2030,CROPING INTENSITY (Percent),103.0600163400717
Beed,2035,CROPING INTENSITY (Percent),102.88004110556147
Beed,2040,CROPING INTENSITY (Percent),103.72998972503501
Beed,2045,CROPING INTENSITY (Percent),103.37002506970295
Beed,2018,Min Temp (Centigrate),19.262644141832862
Beed,2019,Min Temp (Centigrate),19.155045912843466
Beed,2020,Min Temp (Centigrate),18.581287443893157
Beed,2021,Min Temp (Centigrate),19.62457624208011
Beed,2022,Min Temp (Centigrate),18.80529675705865
Beed,2023,Min Temp (Centigrate),18.820186953310237
Beed,2024,Min Temp (Centigrate),19.460822677872944
Beed,2025,Min Temp (Centigrate),19.530436393105404
Beed,2030,Min Temp (Centigrate),18.879841690473487
Beed,2035,Min Temp (Centigrate),18.578409998501055
Beed,2040,Min Temp (Centigrate),19.11638243024
Beed,2045,Min Temp (Centigrate),19.56214364554939
Beed,2018,Max Temp (Centigrate),33.157897406880586
Beed,2019,Max Temp (Centigrate),32.88808586058504
Beed,2020,Max Temp (Centigrate),32.591689775611755
Beed,2021,Max Temp (Centigrate),33.20348648898398
Beed,2022,Max Temp (Centigrate),32.589577874370924
Beed,2023,Max Temp (Centigrate),32.14937803628694
Beed,2024,Max Temp (Centigrate),33.31759277037542
Beed,2025,Max Temp (Centigrate),32.86225498748858
Beed,2030,Max Temp (Centigrate),32.665364205173674
Beed,2035,Max Temp (Centigrate),32.14539319789606
Beed,2040,Max Temp (Centigrate),32.776304094858695
Beed,2045,Max Temp (Centigrate),32.64492621159388
Beed,2018,Precipitation (mm),552.3996861803403
Beed,2019,Precipitation (mm),745.9239334545673
Beed,2020,Precipitation (mm),695.8558754884855
Beed,2021,Precipitation (mm),755.42388420478
Beed,2022,Precipitation (mm),601.687776329906
Beed,2023,Precipitation (mm),520.7741024564029
Beed,2024,Precipitation (mm),358.57322102284667
Beed,2025,Precipitation (mm),601.687776329906
Beed,2030,Precipitation (mm),783.7240301432305
Beed,2035,Precipitation (mm),875.474083085101
Beed,2040,Precipitation (mm),650.1567000832848
Beed,2045,Precipitation (mm),695.6010946604154
Beed,2018,Evapotranspiration (mm),665.0473978274232
Beed,2019,Evapotranspiration (mm),660.9950562536513
Beed,2020,Evapotranspiration (mm),652.1594516490293
Beed,2021,Evapotranspiration (mm),672.5978593375726
Beed,2022,Evapotranspiration (mm),668.6642037573214
Beed,2023,Evapotranspiration (mm),591.5368953333287
Beed,2024,Evapotranspiration (mm),537.3061893388889
Beed,2025,Evapotranspiration (mm),667.6404853530581
Beed,2030,Evapotranspiration (mm),686.3656259090818
Beed,2035,Evapotranspiration (mm),687.8509256462638
Beed,2040,Evapotranspiration (mm),617.134049733461
Beed,2045,Evapotranspiration (mm),636.6017780661516
Bhandara,2018,Area,741.4699999980941
Bhandara,2019,Area,783.7899999789361
Bhandara,2020,Area,574.7000000251558
Bhandara,2021,Area,583.4000000001217
Bhandara,2022,Area,575.2000000031286
Bhandara,2023,Area,586.3999999957125
Bhandara,2024,Area,557.7000000145387
Bhandara,2025,Area,590.0999999735074
Bhandara,2030,Area,597.299999988488
Bhandara,2035,Area,601.8999999939813
Bhandara,2040,Area,582.8000000220421
Bhandara,2045,Area,587.6999999894412
Bhandara,2018,Production,240.10018344277353
Bhandara,2019,Production,307.20086899049335
Bhandara,2020,Production,349.699643938951
Bhandara,2021,Production,380.60015147011836
Bhandara,2022,Production,413.59850970560785
Bhandara,2023,Production,353.499844612955
Bhandara,2024,Production,196.4012596407223
Bhandara,2025,Production,345.30090809379533
Bhandara,2030,Production,323.80086985060814
Bhandara,2035,Production,553.6977673952716
Bhandara,2040,Production,401.49653396465527
Bhandara,2045,Production,492.8017281366253
Bhandara,2018,Yield,9404.46276694819
Bhandara,2019,Yield,9628.704195668992
Bhandara,2020,Yield,14594.885711589683
Bhandara,2021,Yield,14401.992752274105
Bhandara,2022,Yield,11211.39972251676
Bhandara,2023,Yield,12763.19835254412
Bhandara,2024,Yield,9313.35587929551
Bhandara,2025,Yield,11618.289970488499
Bhandara,2030,Yield,14805.427790695368
Bhandara,2035,Yield,15435.153735760978
Bhandara,2040,Yield,10666.48698811065
Bhandara,2045,Yield,10726.920245672285
Bhandara,2018,Irrigated Area,117.815044630185
Bhandara,2019,Irrigated Area,123.23857421975384
Bhandara,2020,Irrigated Area,128.75522735285963
Bhandara,2021,Irrigated Area,133.80009155379148
Bhandara,2022,Irrigated Area,133.18414091055908
Bhandara,2023,Irrigated Area,136.52395379785222
Bhandara,2024,Irrigated Area,132.01323263378185
Bhandara,2025,Irrigated Area,136.8546672252128
Bhandara,2030,Irrigated Area,145.38411832827882
Bhandara,2035,Irrigated Area,149.20819119516213
Bhandara,2040,Irrigated Area,141.04979551588806
Bhandara,2045,Irrigated Area,142.71290695032548
Bhandara,2018,Annual Rainfall,1203.9872563239865
Bhandara,2019,Annual Rainfall,1308.2006732495943
Bhandara,2020,Annual Rainfall,1296.2574775932776
Bhandara,2021,Annual Rainfall,1248.1686716071754
Bhandara,2022,Annual Rainfall,1356.4039808242892
Bhandara,2023,Annual Rainfall,1341.1694172064276
Bhandara,2024,Annual Rainfall,1129.027548721713
Bhandara,2025,Annual Rainfall,1237.3605660606495
Bhandara,2030,Annual Rainfall,1163.5314292923306
Bhandara,2035,Annual Rainfall,1492.7518220958939
Bhandara,2040,Annual Rainfall,1234.7071797428243
Bhandara,2045,Annual Rainfall,1294.770713304112
Bhandara,2018,NITROGEN CONSUMPTION (tons),725.0043160365681
Bhandara,2019,NITROGEN CONSUMPTION (tons),2416.0036713884165
Bhandara,2020,NITROGEN CONSUMPTION (tons),2286.0039765829615
Bhandara,2021,NITROGEN CONSUMPTION (tons),2536.0034580883753
Bhandara,2022,NITROGEN CONSUMPTION (tons),3097.0025575160694
Bhandara,2023,NITROGEN CONSUMPTION (tons),3718.0038868344873
Bhandara,2024,NITROGEN CONSUMPTION (tons),2772.0033057420856
Bhandara,2025,NITROGEN CONSUMPTION (tons),3772.0030133104046
Bhandara,2030,NITROGEN CONSUMPTION (tons),4158.001991586116
Bhandara,2035,NITROGEN CONSUMPTION (tons),6156.002302516141
Bhandara,2040,NITROGEN CONSUMPTION (tons),4245.003107164471
Bhandara,2045,NITROGEN CONSUMPTION (tons),4272.002909598261
Bhandara,2018,NITROGEN SHARE IN NPK (Percent),65.53428023892965
Bhandara,2019,NITROGEN SHARE IN NPK (Percent),71.8580540691323
Bhandara,2020,NITROGEN SHARE IN NPK (Percent),64.59789119703015
Bhandara,2021,NITROGEN SHARE IN NPK (Percent),56.64202743365016
Bhandara,2022,NITROGEN SHARE IN NPK (Percent),52.10258322696136
Bhandara,2023,NITROGEN SHARE IN NPK (Percent),51.60355922472456
Bhandara,2024,NITROGEN SHARE IN NPK (Percent),54.49126189962565
Bhandara,2025,NITROGEN SHARE IN NPK (Percent),51.953658878044756
Bhandara,2030,NITROGEN SHARE IN NPK (Percent),52.04481425483087
Bhandara,2035,NITROGEN SHARE IN NPK (Percent),67.8669033826045
Bhandara,2040,NITROGEN SHARE IN NPK (Percent),56.75796330216149
Bhandara,2045,NITROGEN SHARE IN NPK (Percent),58.144346525274386
Bhandara,2018,NITROGEN PER HA OF NCA (Kg per ha),1.8716452824465706
Bhandara,2019,NITROGEN PER HA OF NCA (Kg per ha),6.251256104999043
Bhandara,2020,NITROGEN PER HA OF NCA (Kg per ha),5.901330446200722
Bhandara,2021,NITROGEN PER HA OF NCA (Kg per ha),6.481197025610064
Bhandara,2022,NITROGEN PER HA OF NCA (Kg per ha),7.99106350390788
Bhandara,2023,NITROGEN PER HA OF NCA (Kg per ha),9.521224624130292
Bhandara,2024,NITROGEN PER HA OF NCA (Kg per ha),7.161192148059887
Bhandara,2025,NITROGEN PER HA OF NCA (Kg per ha),9.730997875267716
Bhandara,2030,NITROGEN PER HA OF NCA (Kg per ha),10.601091808879127
Bhandara,2035,NITROGEN PER HA OF NCA (Kg per ha),15.660938589814585
Bhandara,2040,NITROGEN PER HA OF NCA (Kg per ha),11.031056156196373
Bhandara,2045,NITROGEN PER HA OF NCA (Kg per ha),11.080928259323672
Bhandara,2018,NITROGEN PER HA OF GCA (Kg per ha),1.4800797289883243
Bhandara,2019,NITROGEN PER HA OF GCA (Kg per ha),4.819826634675889
Bhandara,2020,NITROGEN PER HA OF GCA (Kg per ha),4.539979535479665
Bhandara,2021,NITROGEN PER HA OF GCA (Kg per ha),4.980007620357374
Bhandara,2022,NITROGEN PER HA OF GCA (Kg per ha),6.120081086422824
Bhandara,2023,NITROGEN PER HA OF GCA (Kg per ha),7.2199892012307005
Bhandara,2024,NITROGEN PER HA OF GCA (Kg per ha),5.649883189932847
Bhandara,2025,NITROGEN PER HA OF GCA (Kg per ha),7.349873105706573
Bhandara,2030,NITROGEN PER HA OF GCA (Kg per ha),8.000167738309866
Bhandara,2035,NITROGEN PER HA OF GCA (Kg per ha),11.81988837942917
Bhandara,2040,NITROGEN PER HA OF GCA (Kg per ha),8.39025317142008
Bhandara,2045,NITROGEN PER HA OF GCA (Kg per ha),8.359802305535686
Bhandara,2018,PHOSPHATE CONSUMPTION (tons),367.7206019403019
Bhandara,2019,PHOSPHATE CONSUMPTION (tons),856.9362053156453
Bhandara,2020,PHOSPHATE CONSUMPTION (tons),1159.303714503773
Bhandara,2021,PHOSPHATE CONSUMPTION (tons),1050.9459695928247
Bhandara,2022,PHOSPHATE CONSUMPTION (tons),1685.9678025496871
Bhandara,2023,PHOSPHATE CONSUMPTION (tons),2284.434745033299
Bhandara,2024,PHOSPHATE CONSUMPTION (tons),667.6799821797966
Bhandara,2025,PHOSPHATE CONSUMPTION (tons),2377.7174066481402
Bhandara,2030,PHOSPHATE CONSUMPTION (tons),1731.391305432823
Bhandara,2035,PHOSPHATE CONSUMPTION (tons),1048.8453254723302
Bhandara,2040,PHOSPHATE CONSUMPTION (tons),2236.573477595243
Bhandara,2045,PHOSPHATE CONSUMPTION (tons),2039.7392966373607
Bhandara,2018,PHOSPHATE SHARE IN NPK (Percent),28.32123457499524
Bhandara,2019,PHOSPHATE SHARE IN NPK (Percent),24.49430787798064
Bhandara,2020,PHOSPHATE SHARE IN NPK (Percent),29.597699286805703
Bhandara,2021,PHOSPHATE SHARE IN NPK (Percent),23.7587212810521
Bhandara,2022,PHOSPHATE SHARE IN NPK (Percent),26.227675736717163
Bhandara,2023,PHOSPHATE SHARE IN NPK (Percent),28.45876281753051
Bhandara,2024,PHOSPHATE SHARE IN NPK (Percent),22.0107782158374
Bhandara,2025,PHOSPHATE SHARE IN NPK (Percent),28.907892668683257
Bhandara,2030,PHOSPHATE SHARE IN NPK (Percent),23.131223291895548
Bhandara,2035,PHOSPHATE SHARE IN NPK (Percent),20.825752384027343
Bhandara,2040,PHOSPHATE SHARE IN NPK (Percent),27.925654923274198
Bhandara,2045,PHOSPHATE SHARE IN NPK (Percent),26.972147312756125
Bhandara,2018,PHOSPHATE PER HA OF NCA (Kg per ha),0.9304646751514015
Bhandara,2019,PHOSPHATE PER HA OF NCA (Kg per ha),2.22952146630083
Bhandara,2020,PHOSPHATE PER HA OF NCA (Kg per ha),2.990043839915561
Bhandara,2021,PHOSPHATE PER HA OF NCA (Kg per ha),2.679984296657463
Bhandara,2022,PHOSPHATE PER HA OF NCA (Kg per ha),4.340776001302312
Bhandara,2023,PHOSPHATE PER HA OF NCA (Kg per ha),5.849847554251477
Bhandara,2024,PHOSPHATE PER HA OF NCA (Kg per ha),1.7298709821621905
Bhandara,2025,PHOSPHATE PER HA OF NCA (Kg per ha),6.149705395299904
Bhandara,2030,PHOSPHATE PER HA OF NCA (Kg per ha),4.410030811300308
Bhandara,2035,PHOSPHATE PER HA OF NCA (Kg per ha),2.659819446723024
Bhandara,2040,PHOSPHATE PER HA OF NCA (Kg per ha),5.810057681003684
Bhandara,2045,PHOSPHATE PER HA OF NCA (Kg per ha),5.300286480087432
Bhandara,2018,PHOSPHATE PER HA OF GCA (Kg per ha),0.7399973065207452
Bhandara,2019,PHOSPHATE PER HA OF GCA (Kg per ha),1.71997459974542
Bhandara,2020,PHOSPHATE PER HA OF GCA (Kg per ha),2.3000458346887616
Bhandara,2021,PHOSPHATE PER HA OF GCA (Kg per ha),2.0600169464293936
Bhandara,2022,PHOSPHATE PER HA OF GCA (Kg per ha),3.3199985574657416
Bhandara,2023,PHOSPHATE PER HA OF GCA (Kg per ha),4.439983077756061
Bhandara,2024,PHOSPHATE PER HA OF GCA (Kg per ha),1.3700146939969429
Bhandara,2025,PHOSPHATE PER HA OF GCA (Kg per ha),4.639991648706679
Bhandara,2030,PHOSPHATE PER HA OF GCA (Kg per ha),3.3299857284310446
Bhandara,2035,PHOSPHATE PER HA OF GCA (Kg per ha),2.0000025262186667
Bhandara,2040,PHOSPHATE PER HA OF GCA (Kg per ha),4.4199727228684065
Bhandara,2045,PHOSPHATE PER HA OF GCA (Kg per ha),4.0000444218926985
Bhandara,2018,POTASH CONSUMPTION (tons),-1.5013341423625964e-09
Bhandara,2019,POTASH CONSUMPTION (tons),1.8761630048465353e-08
Bhandara,2020,POTASH CONSUMPTION (tons),110.9999999901461
Bhandara,2021,POTASH CONSUMPTION (tons),1011.9999999952138
Bhandara,2022,POTASH CONSUMPTION (tons),1404.0000000043374
Bhandara,2023,POTASH CONSUMPTION (tons),1597.999999978542
Bhandara,2024,POTASH CONSUMPTION (tons),1714.0000000095818
Bhandara,2025,POTASH CONSUMPTION (tons),1364.0000000189216
Bhandara,2030,POTASH CONSUMPTION (tons),2510.9999999915053
Bhandara,2035,POTASH CONSUMPTION (tons),1494.9999999978481
Bhandara,2040,POTASH CONSUMPTION (tons),1223.9999999719132
Bhandara,2045,POTASH CONSUMPTION (tons),1165.9999999955667
Bhandara,2018,POTASH SHARE IN NPK (Percent),0.28098762552108497
Bhandara,2019,POTASH SHARE IN NPK (Percent),0.03463791524119511
Bhandara,2020,POTASH SHARE IN NPK (Percent),3.2003090573790507
Bhandara,2021,POTASH SHARE IN NPK (Percent),22.0682352794701
Bhandara,2022,POTASH SHARE IN NPK (Percent),22.717845465996767
Bhandara,2023,POTASH SHARE IN NPK (Percent),21.08807735932023
Bhandara,2024,POTASH SHARE IN NPK (Percent),31.9811275263582
Bhandara,2025,POTASH SHARE IN NPK (Percent),18.434226777933247
Bhandara,2030,POTASH SHARE IN NPK (Percent),29.820661094767427
Bhandara,2035,POTASH SHARE IN NPK (Percent),17.425810753200334
Bhandara,2040,POTASH SHARE IN NPK (Percent),15.814283391727548
Bhandara,2045,POTASH SHARE IN NPK (Percent),15.650760915284314
Bhandara,2018,POTASH PER HA OF NCA (Kg per ha),0.00011977320573929112
Bhandara,2019,POTASH PER HA OF NCA (Kg per ha),0.00014806266462167792
Bhandara,2020,POTASH PER HA OF NCA (Kg per ha),0.2897984286022893
Bhandara,2021,POTASH PER HA OF NCA (Kg per ha),2.5901664050063817
Bhandara,2022,POTASH PER HA OF NCA (Kg per ha),3.6198027213429493
Bhandara,2023,POTASH PER HA OF NCA (Kg per ha),4.089693696114935
Bhandara,2024,POTASH PER HA OF NCA (Kg per ha),4.420100126766405
Bhandara,2025,POTASH PER HA OF NCA (Kg per ha),3.520362539190634
Bhandara,2030,POTASH PER HA OF NCA (Kg per ha),6.399891336492855
Bhandara,2035,POTASH PER HA OF NCA (Kg per ha),3.800152831535742
Bhandara,2040,POTASH PER HA OF NCA (Kg per ha),3.1801682128622204
Bhandara,2045,POTASH PER HA OF NCA (Kg per ha),3.0193133919335704
Bhandara,2018,POTASH PER HA OF GCA (Kg per ha),1.8618508136057896e-05
Bhandara,2019,POTASH PER HA OF GCA (Kg per ha),-7.250512211067285e-05
Bhandara,2020,POTASH PER HA OF GCA (Kg per ha),0.22000118271835137
Bhandara,2021,POTASH PER HA OF GCA (Kg per ha),1.990051604453653
Bhandara,2022,POTASH PER HA OF GCA (Kg per ha),2.7799137434463304
Bhandara,2023,POTASH PER HA OF GCA (Kg per ha),3.0999552377500326
Bhandara,2024,POTASH PER HA OF GCA (Kg per ha),3.4899934159376285
Bhandara,2025,POTASH PER HA OF GCA (Kg per ha),2.6600479422489935
Bhandara,2030,POTASH PER HA OF GCA (Kg per ha),4.829973511905088
Bhandara,2035,POTASH PER HA OF GCA (Kg per ha),2.8700947449273775
Bhandara,2040,POTASH PER HA OF GCA (Kg per ha),2.420254230289678
Bhandara,2045,POTASH PER HA OF GCA (Kg per ha),2.2799086902066317
Bhandara,2018,TOTAL CONSUMPTION (tons),1093.645945036966
Bhandara,2019,TOTAL CONSUMPTION (tons),3280.7571244320184
Bhandara,2020,TOTAL CONSUMPTION (tons),3558.5907470614
Bhandara,2021,TOTAL CONSUMPTION (tons),4599.899880251361
Bhandara,2022,TOTAL CONSUMPTION (tons),6185.229758436842
Bhandara,2023,TOTAL CONSUMPTION (tons),7603.251753138132
Bhandara,2024,TOTAL CONSUMPTION (tons),5161.840678212853
Bhandara,2025,TOTAL CONSUMPTION (tons),7511.9720780605385
Bhandara,2030,TOTAL CONSUMPTION (tons),8400.791999890891
Bhandara,2035,TOTAL CONSUMPTION (tons),8692.865086752618
Bhandara,2040,TOTAL CONSUMPTION (tons),7704.597386190938
Bhandara,2045,TOTAL CONSUMPTION (tons),7488.926725524405
Bhandara,2018,TOTAL PER HA OF NCA (Kg per ha),2.8100000046525886
Bhandara,2019,TOTAL PER HA OF NCA (Kg per ha),8.480000067131437
Bhandara,2020,TOTAL PER HA OF NCA (Kg per ha),9.180000034654329
Bhandara,2021,TOTAL PER HA OF NCA (Kg per ha),11.749999971327686
Bhandara,2022,TOTAL PER HA OF NCA (Kg per ha),15.95000006472401
Bhandara,2023,TOTAL PER HA OF NCA (Kg per ha),19.469999906765338
Bhandara,2024,TOTAL PER HA OF NCA (Kg per ha),13.309999927847572
Bhandara,2025,TOTAL PER HA OF NCA (Kg per ha),19.400000030173814
Bhandara,2030,TOTAL PER HA OF NCA (Kg per ha),21.410000106489278
Bhandara,2035,TOTAL PER HA OF NCA (Kg per ha),22.12000000315021
Bhandara,2040,TOTAL PER HA OF NCA (Kg per ha),20.010000014949494
Bhandara,2045,TOTAL PER HA OF NCA (Kg per ha),19.39999987758749
Bhandara,2018,FOREST AREA (1000 ha),253.0090974139675
Bhandara,2019,FOREST AREA (1000 ha),251.88953104969704
Bhandara,2020,FOREST AREA (1000 ha),251.91675662099487
Bhandara,2021,FOREST AREA (1000 ha),251.90389264007086
Bhandara,2022,FOREST AREA (1000 ha),251.8631612626622
Bhandara,2023,FOREST AREA (1000 ha),251.93941655124462
Bhandara,2024,FOREST AREA (1000 ha),251.92956630578092
Bhandara,2025,FOREST AREA (1000 ha),251.89231964827408
Bhandara,2030,FOREST AREA (1000 ha),251.92229697737187
